Record_ID,Wavelength_nm,Absorbance
1,200.000,0.151785
2,201.000,0.158035
3,202.000,0.165007
4,203.000,0.172735
5,204.000,0.181249
6,205.000,0.190577
7,206.000,0.200740
8,207.000,0.211750
9,208.000,0.223616
10,209.000,0.236335
11,210.000,0.249898
12,211.000,0.264284
13,212.000,0.279462
14,213.000,0.295392
15,214.000,0.312021
16,215.000,0.329283
17,216.000,0.347105
18,217.000,0.365399
19,218.000,0.384066
20,219.000,0.403001
21,220.000,0.422084
22,221.000,0.441190
23,222.000,0.460187
24,223.000,0.478936
25,224.000,0.497295
26,225.000,0.515119
27,226.000,0.532263
28,227.000,0.548586
29,228.000,0.563947
30,229.000,0.578214
31,230.000,0.591262
32,231.000,0.602977
33,232.000,0.613254
34,233.000,0.622005
35,234.000,0.629155
36,235.000,0.634646
37,236.000,0.638437
38,237.000,0.640505
39,238.000,0.640845
40,239.000,0.639473
41,240.000,0.636419
42,241.000,0.631733
43,242.000,0.625482
44,243.000,0.617748
45,244.000,0.608628
46,245.000,0.598231
47,246.000,0.586676
48,247.000,0.574093
49,248.000,0.560617
50,249.000,0.546389
51,250.000,0.531552
52,251.000,0.516251
53,252.000,0.500628
54,253.000,0.484823
55,254.000,0.468970
56,255.000,0.453198
57,256.000,0.437627
58,257.000,0.422368
59,258.000,0.407523
60,259.000,0.393184
61,260.000,0.379430
62,261.000,0.366330
63,262.000,0.353942
64,263.000,0.342311
65,264.000,0.331474
66,265.000,0.321455
67,266.000,0.312271
68,267.000,0.303927
69,268.000,0.296422
70,269.000,0.289748
71,270.000,0.283888
72,271.000,0.278822
73,272.000,0.274526
74,273.000,0.270969
75,274.000,0.268120
76,275.000,0.265946
77,276.000,0.264410
78,277.000,0.263477
79,278.000,0.263111
80,279.000,0.263276
81,280.000,0.263937
82,281.000,0.265061
83,282.000,0.266614
84,283.000,0.268567
85,284.000,0.270891
86,285.000,0.273558
87,286.000,0.276542
88,287.000,0.279821
89,288.000,0.283372
90,289.000,0.287176
91,290.000,0.291214
92,291.000,0.295469
93,292.000,0.299926
94,293.000,0.304571
95,294.000,0.309390
96,295.000,0.314372
97,296.000,0.319505
98,297.000,0.324779
99,298.000,0.330185
100,299.000,0.335714
101,300.000,0.341357
102,301.000,0.347106
103,302.000,0.352955
104,303.000,0.358895
105,304.000,0.364922
106,305.000,0.371029
107,306.000,0.377209
108,307.000,0.383459
109,308.000,0.389773
110,309.000,0.396146
111,310.000,0.402574
112,311.000,0.409055
113,312.000,0.415584
114,313.000,0.422158
115,314.000,0.428776
116,315.000,0.435436
117,316.000,0.442134
118,317.000,0.448871
119,318.000,0.455645
120,319.000,0.462455
